collection_name	legacy_id	new_id
data_object_set	nmdc:95d49cd43ee6b006282388f10d9f0c86	nmdc:dobj-13-jv7g5324
omics_processing_set	emsl:598516	nmdc:omprc-11-y8rt3j77
biosample_set	emsl:2f7118c0-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-tk2ebg43
omics_processing_set	gold:Gp0138734	nmdc:omprc-13-cxd2eg89
omics_processing_set	emsl:572505	nmdc:omprc-13-nvwfts32
biosample_set	gold:Gb0139006	nmdc:bsm-13-sx4w7069
data_object_set	emsl:output_572506	nmdc:dobj-13-v5mwxs63
biosample_set	gold:Gb0139038	nmdc:bsm-13-yvpfes41
nom_analysis_activity_set	nmdc:71098e26a5f24894ac3af5918b6c3e14	nmdc:wfnom-13-s1tgjk70.1
data_object_set	nmdc:12670891a340a3f9404e60d237e1a88a	nmdc:dobj-13-cj6bwt84
omics_processing_set	gold:Gp0138727	nmdc:omprc-13-xwssq098
data_object_set	emsl:output_572505	nmdc:dobj-13-jd5d3y86
omics_processing_set	gold:Gp0138758	nmdc:omprc-13-bm9qcb35
omics_processing_set	gold:Gp0138729	nmdc:omprc-13-dmhb6704
data_object_set	emsl:output_570826	nmdc:dobj-13-rwnxzx95
biosample_set	emsl:2f7107d6-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-ty48qe70
nom_analysis_activity_set	nmdc:915908f6de9d4daeb4b13b989789a7bb	nmdc:wfnom-13-bdwkkz36.1
biosample_set	emsl:2f7117ee-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-zr9dcy94
biosample_set	emsl:2f710cae-5dd1-11ec-bf63-0242ac130002	nmdc:bsm-13-p9zqbp95
data_object_set	emsl:output_572518	nmdc:dobj-13-kk307r64
biosample_set	gold:Gb0139016	nmdc:bsm-13-8wbdgs11
data_object_set	emsl:output_570796	nmdc:dobj-13-8b8bj071
omics_processing_set	gold:Gp0213346	nmdc:omprc-13-hetvar20
omics_processing_set	gold:Gp0213373	nmdc:omprc-13-vnp69y17
biosample_set	gold:Gb0153643	nmdc:bsm-13-z9ejh210
omics_processing_set	emsl:570990	nmdc:omprc-13-pbbt1t23
