collection_name	legacy_id	new_id
omics_processing_set	emsl:743557	nmdc:omprc-11-dyh4hp51
omics_processing_set	emsl:769754	nmdc:omprc-11-3py57440
omics_processing_set	gold:Gp0321283	nmdc:omprc-11-nr0gd026
omics_processing_set	emsl:738797	nmdc:omprc-11-aq1gz632
omics_processing_set	emsl:738857	nmdc:omprc-11-ex2xjz39
omics_processing_set	emsl:748023	nmdc:omprc-11-d5k47180
omics_processing_set	gold:Gp0321296	nmdc:omprc-11-fhfwft70
omics_processing_set	emsl:747939	nmdc:omprc-11-whaqb374
omics_processing_set	gold:Gp0321287	nmdc:omprc-11-sfxft595
omics_processing_set	emsl:769701	nmdc:omprc-11-ac3bvv14
omics_processing_set	emsl:739457	nmdc:omprc-11-jnz6cf12
omics_processing_set	emsl:705719	nmdc:omprc-11-x4h2th90
omics_processing_set	emsl:724415	nmdc:omprc-11-5t63rf59
omics_processing_set	emsl:739466	nmdc:omprc-11-r39g8a97
omics_processing_set	emsl:738699	nmdc:omprc-11-h5mxac55
omics_processing_set	gold:Gp0396401	nmdc:omprc-11-7gb1kt31
omics_processing_set	emsl:723598	nmdc:omprc-11-0yt7eq64
omics_processing_set	emsl:738747	nmdc:omprc-11-aa5ec902
omics_processing_set	emsl:724082	nmdc:omprc-11-6p5wq151
omics_processing_set	emsl:723633	nmdc:omprc-11-d0hczv70
omics_processing_set	emsl:713155	nmdc:omprc-11-t5pj4d50
omics_processing_set	emsl:747958	nmdc:omprc-11-rn9an303
omics_processing_set	emsl:717356	nmdc:omprc-11-g8nc3h65
omics_processing_set	emsl:724098	nmdc:omprc-11-kjjc3z87
omics_processing_set	emsl:738865	nmdc:omprc-11-xbjdek61
omics_processing_set	emsl:705706	nmdc:omprc-11-qcbm2k35
omics_processing_set	emsl:738853	nmdc:omprc-11-d7jy0430
omics_processing_set	emsl:717366	nmdc:omprc-11-535qmr58
omics_processing_set	emsl:713594	nmdc:omprc-11-rcrac005
omics_processing_set	emsl:769635	nmdc:omprc-11-rebwkn78
biosample_set	igsn:IEWFS000J	nmdc:bsm-11-8v7e4e60
omics_processing_set	emsl:738672	nmdc:omprc-11-yww37322
omics_processing_set	emsl:738620	nmdc:omprc-11-r0v46e46
omics_processing_set	emsl:738735	nmdc:omprc-11-ddfgwy38
omics_processing_set	emsl:747945	nmdc:omprc-11-hjqwx103
omics_processing_set	emsl:723593	nmdc:omprc-11-by3n3d34
omics_processing_set	gold:Gp0324056	nmdc:omprc-11-98vg7045
omics_processing_set	emsl:743599	nmdc:omprc-11-ybphwj40
omics_processing_set	emsl:738685	nmdc:omprc-11-eny9af28
omics_processing_set	emsl:715314	nmdc:omprc-11-21t3c052
omics_processing_set	emsl:749045	nmdc:omprc-11-x4w9sp19
omics_processing_set	emsl:738675	nmdc:omprc-11-t8jm8663
omics_processing_set	emsl:769698	nmdc:omprc-11-s40e4y53
omics_processing_set	emsl:748021	nmdc:omprc-11-h9n96q39
omics_processing_set	emsl:738749	nmdc:omprc-11-x0ab9397
omics_processing_set	emsl:715134	nmdc:omprc-11-v2p26r52
omics_processing_set	gold:Gp0321299	nmdc:omprc-11-7jvs5r67
omics_processing_set	emsl:769705	nmdc:omprc-11-6j8wpq24
omics_processing_set	emsl:724408	nmdc:omprc-11-m5gz3047
biosample_set	igsn:IEWFS001A	nmdc:bsm-11-2h2j6s31
omics_processing_set	emsl:738687	nmdc:omprc-11-mct8r134
omics_processing_set	emsl:769647	nmdc:omprc-11-bxgkks88
omics_processing_set	emsl:738808	nmdc:omprc-11-gxjzcm36
omics_processing_set	gold:Gp0324041	nmdc:omprc-11-f7rsq338
omics_processing_set	emsl:738739	nmdc:omprc-11-0k0g1p09
omics_processing_set	emsl:715310	nmdc:omprc-11-hxpvwb76
omics_processing_set	emsl:723629	nmdc:omprc-11-nnr3c474
biosample_set	igsn:IEWFS001G	nmdc:bsm-11-v1mm5n61
omics_processing_set	emsl:738688	nmdc:omprc-11-zhjanf82
biosample_set	igsn:IEWFS0018	nmdc:bsm-11-y693ve58
omics_processing_set	emsl:723650	nmdc:omprc-11-w39jqq64
omics_processing_set	emsl:738780	nmdc:omprc-11-qvj0kw75
omics_processing_set	emsl:739480	nmdc:omprc-11-5fe76w81
omics_processing_set	emsl:723638	nmdc:omprc-11-9te1p106
omics_processing_set	emsl:738794	nmdc:omprc-11-9deve776
omics_processing_set	emsl:769654	nmdc:omprc-11-gf188630
omics_processing_set	emsl:705705	nmdc:omprc-11-zb0ftc71
omics_processing_set	emsl:724084	nmdc:omprc-11-pn3p9r73
omics_processing_set	emsl:738825	nmdc:omprc-11-esmz1m96
omics_processing_set	emsl:705713	nmdc:omprc-11-yw947n41
omics_processing_set	emsl:747986	nmdc:omprc-11-qg346k90
omics_processing_set	emsl:705718	nmdc:omprc-11-kw5xe726
omics_processing_set	emsl:723597	nmdc:omprc-11-t0jy1732
omics_processing_set	emsl:743584	nmdc:omprc-11-aks6pa89
omics_processing_set	emsl:713579	nmdc:omprc-11-yjncyq75
omics_processing_set	emsl:749025	nmdc:omprc-11-20me4m30
omics_processing_set	emsl:724080	nmdc:omprc-11-ggqqp936
omics_processing_set	emsl:738792	nmdc:omprc-11-a9se5p84
omics_processing_set	emsl:747976	nmdc:omprc-11-a4vc3f43
omics_processing_set	emsl:769670	nmdc:omprc-11-7qnpm905
omics_processing_set	emsl:747981	nmdc:omprc-11-eatrbs73
omics_processing_set	emsl:713581	nmdc:omprc-11-ax586g23
omics_processing_set	emsl:747967	nmdc:omprc-11-rf56m648
omics_processing_set	emsl:739458	nmdc:omprc-11-n26eke64
omics_processing_set	emsl:739459	nmdc:omprc-11-kt3e7361
omics_processing_set	gold:Gp0396394	nmdc:omprc-11-r5fvfr23
omics_processing_set	emsl:769695	nmdc:omprc-11-ejq69h86
biosample_set	igsn:IEWFS000Y	nmdc:bsm-11-4sw8dr23
