collection_name	legacy_id	new_id
data_object_set	nmdc:c8e48ab3651427233a0e8639fe7b1765	nmdc:dobj-11-je32hg52
data_object_set	nmdc:a655be17142b78c0e50b8949eb399535	nmdc:dobj-11-fj8kjd10
data_object_set	nmdc:427e876ab835340ff2162e32145f1ffc	nmdc:dobj-11-2a11mc97
data_object_set	nmdc:0941f80a9f52f40feeba2733f7dea1ad	nmdc:dobj-11-2qe94744
data_object_set	nmdc:13a20daeb0b02c3b6a6ae0bbf3b3c49a	nmdc:dobj-11-t4emg042
data_object_set	nmdc:a094e8d564a7dbd130bea867fc4bd21d	nmdc:dobj-11-nea48066
data_object_set	nmdc:594da93958eb5efd83fe0878ef218606	nmdc:dobj-11-92n45m62
data_object_set	nmdc:2d20f1665b02a260b0cde69aa787a99f	nmdc:dobj-11-ycbt9y49
data_object_set	nmdc:80f9f124f9f32513cc824afb20612fa9	nmdc:dobj-11-w4r31423
data_object_set	nmdc:e2c4a66dd163fbb0073a580fa36d65e5	nmdc:dobj-11-w8dr8y55
data_object_set	nmdc:25e25a7649337a8e4f54efb41fd23ffb	nmdc:dobj-11-jtkg9d82
data_object_set	nmdc:68e2e594d641a03dcda023cc6ba94f11	nmdc:dobj-11-vbg8q429
data_object_set	nmdc:4ffd2bdf6bc65ffddb1373ae858d4479	nmdc:dobj-11-8m6maq12
data_object_set	nmdc:a02f14095ed06e18a1f4ec5c9803a398	nmdc:dobj-11-ct0pbd87
data_object_set	nmdc:496760ece43c25f731294700d3f5d1d7	nmdc:dobj-11-m2t4dr06
data_object_set	nmdc:c19f7717ddeedb4190590fab42613943	nmdc:dobj-11-bncpbm22
read_qc_analysis_activity_set	nmdc:06e76e5e944f2268aa1c69ee93a3743a	nmdc:wfrqc-11-jhnds893.1
data_object_set	nmdc:0461ebe8863d2e3f692088c1ce904ea4	nmdc:dobj-11-2jfe5j25
data_object_set	nmdc:f6a66f1798435741db41f8f130c26fa1	nmdc:dobj-11-3s107988
metagenome_assembly_set	nmdc:43d1a95814b030bc53588692b7854b8a	nmdc:wfmgas-11-ax312705.1
data_object_set	nmdc:616a9499463e3e9ca7e6f7450565c055	nmdc:dobj-11-5zdfbr12
read_qc_analysis_activity_set	nmdc:097b298c3497992f826e6ca665d5b771	nmdc:wfrqc-11-6dqtca16.1
